Product_ID,Date,Category,Size,Color,Brand,Material,Price,Units_Sold,Revenue,Stock_Levels,Reorder_Frequency,Customer_Reviews,Discount_Percentage,Supplier_Lead_Time,Shipping_Time,Return_Rate,Website_Traffic,Social_Media_Engagement,Competitor_Pricing
P3027,2022-03-27,Jeans,XL,Red,Gucci,Leather,34.05,17,578.8499999999999,343,15,3.2,0,10,4,7.1,7029,2201,65.86
P3028,2022-03-27,T-Shirt,XL,Red,Uniqlo,Cotton,18.48,5,92.4,304,18,3.3,50,10,6,6.01,7451,709,37.5
P3029,2022-03-27,Jeans,XXL,Blue,Uniqlo,Polyester,49.62,12,595.4399999999999,247,7,3.7,0,11,6,8.67,3827,317,78.35
P3030,2022-03-27,Sweater,XXL,Yellow,Adidas,Polyester,64.18,10,641.8000000000001,360,14,4.3,0,7,4,9.95,7124,1684,72.12
P3031,2022-03-27,Sweater,L,Yellow,Louis Vuitton,Denim,36.47,23,838.81,212,12,5.0,5,5,6,5.94,6527,1305,101.06
P3032,2022-03-27,Dresses,L,White,Zara,Cotton,88.85,20,1777.0,111,17,3.2,0,4,4,0.55,3885,721,86.64
P3033,2022-03-27,T-Shirt,S,Black,Nike,Cotton,55.41,18,997.3799999999999,355,16,4.6,10,10,2,10.13,6054,518,89.07
P3034,2022-03-27,Jeans,L,Black,Levis,Polyester,53.34,12,640.08,296,10,4.7,20,4,4,2.02,5442,1075,45.12
P3035,2022-03-28,Sweater,M,White,Puma,Wool,62.33,17,1059.61,185,12,3.4,0,3,7,11.22,7437,1085,118.94
P3036,2022-03-28,T-Shirt,XL,Green,Levis,Polyester,49.75,15,746.25,136,14,3.6,10,7,6,5.95,4841,50,79.14
P3037,2022-03-29,Jeans,M,Black,H&M,Wool,52.83,19,1003.77,354,10,3.9,0,7,3,4.72,3708,889,57.15
P3038,2022-03-29,Dresses,XL,Green,Nike,Cotton,39.17,6,235.02,391,14,3.7,50,8,8,5.28,4492,1247,43.7
P3039,2022-03-29,Jacket,S,Yellow,Puma,Cotton,78.54,19,1492.2600000000002,205,19,3.7,5,7,6,2.72,5458,688,47.39
P3040,2022-03-29,Jacket,XL,Red,Levis,Leather,39.22,14,549.0799999999999,384,14,3.8,0,5,2,6.43,2351,1333,101.9
P3041,2022-03-29,Shoes,XL,Black,Puma,Wool,71.16,13,925.0799999999999,379,16,5.0,0,6,4,2.22,5290,1190,81.98
P3042,2022-03-29,Sweater,S,Green,Louis Vuitton,Cotton,44.29,12,531.48,269,9,4.4,0,5,4,0.0,4438,721,96.91
P3043,2022-03-29,T-Shirt,L,Red,Zara,Cotton,57.61,17,979.37,389,16,4.2,5,3,5,6.37,3538,1135,105.41
P3044,2022-03-29,T-Shirt,S,White,Adidas,Cotton,52.46,14,734.44,190,11,4.3,5,3,1,6.27,7435,2260,42.8
P3045,2022-03-29,Dresses,XXL,Red,Levis,Cotton,69.08,7,483.56,288,21,3.7,0,3,5,9.28,3797,966,71.72
P3046,2022-03-29,Jeans,L,Red,Nike,Polyester,54.22,12,650.64,210,17,4.3,30,9,1,6.57,3981,205,44.76
P3047,2022-03-29,Jeans,L,White,Adidas,Cotton,50.84,20,1016.8000000000001,226,17,4.7,0,5,6,3.77,3400,559,43.65
P3048,2022-03-29,Jeans,XL,Red,Levis,Cotton,31.78,20,635.6,247,14,4.0,0,6,7,4.81,6474,1799,85.21
P3049,2022-03-30,Shoes,M,Black,Louis Vuitton,Denim,52.7,8,421.6,287,17,4.3,5,3,7,2.88,5218,358,73.19
P3050,2022-03-30,Jeans,M,Red,Louis Vuitton,Leather,13.04,11,143.44,236,13,3.8,5,8,4,9.33,4003,1414,29.74
P3051,2022-03-30,Jacket,XXL,Black,Nike,Leather,41.86,21,879.06,390,19,4.8,0,9,6,5.24,6766,756,77.52
P3052,2022-03-30,Dresses,XXL,Yellow,Zara,Cotton,43.16,15,647.4,100,13,5.0,5,3,6,6.33,9273,310,57.07
P3053,2022-03-31,Sweater,L,Red,Adidas,Cotton,66.85,14,935.8999999999999,157,18,4.1,0,4,5,4.82,2513,963,89.79
P3054,2022-03-31,Sweater,L,Black,Nike,Cotton,18.16,7,127.12,322,25,3.4,0,7,4,6.72,4308,832,15.0
P3055,2022-03-31,Jeans,XXL,Black,Nike,Polyester,78.39,11,862.29,330,8,3.8,0,10,4,3.82,4673,2055,56.44
P3056,2022-03-31,Dresses,L,Blue,Under Armour,Cotton,48.82,12,585.84,295,15,4.6,10,6,6,8.5,4274,1416,73.23
P3057,2022-03-31,Jacket,XXL,Blue,Adidas,Cotton,70.17,16,1122.72,210,18,3.3,0,6,2,9.42,4770,1116,55.54
P3058,2022-03-31,Shoes,M,Red,Puma,Cotton,28.85,18,519.3000000000001,295,14,4.6,0,8,7,5.39,4244,509,88.0
P3059,2022-03-31,Shoes,L,Yellow,Zara,Polyester,10.0,20,200.0,215,9,4.2,50,3,6,9.72,7003,681,71.1
P3060,2022-03-31,Sweater,XL,White,Louis Vuitton,Polyester,56.43,13,733.59,147,15,3.9,0,3,5,4.81,4601,1011,109.87
P3061,2022-03-31,Dresses,XXL,Black,Louis Vuitton,Polyester,60.58,15,908.6999999999999,315,19,2.9,0,5,9,1.36,2343,1049,35.02
P3062,2022-03-31,Jacket,S,Red,H&M,Wool,65.27,10,652.6999999999999,219,19,4.5,20,7,8,9.48,3361,745,16.34
P3063,2022-04-01,Jeans,L,Blue,Nike,Polyester,19.8,20,396.0,231,12,3.8,10,7,4,7.09,5549,1249,56.74
P3064,2022-04-01,T-Shirt,L,Red,Zara,Denim,47.08,9,423.71999999999997,223,15,4.0,0,4,5,2.05,5267,1568,90.87
P3065,2022-04-01,Shoes,L,Blue,Nike,Leather,45.75,5,228.75,279,21,3.4,20,3,4,4.46,5954,961,15.39
P3066,2022-04-01,Jacket,XL,Red,Puma,Polyester,61.19,17,1040.23,306,14,3.9,0,13,3,9.41,1602,1821,63.97
P3067,2022-04-01,T-Shirt,M,Blue,Zara,Polyester,36.11,12,433.32,412,17,3.4,0,10,5,8.2,3863,1327,65.07
P3068,2022-04-01,Jeans,M,White,Levis,Leather,55.31,14,774.34,319,10,4.1,10,5,5,4.05,1910,356,61.16
P3069,2022-04-01,Jeans,L,Blue,Puma,Cotton,49.91,23,1147.9299999999998,179,18,4.1,10,3,4,6.12,7865,146,94.65
P3070,2022-04-02,Dresses,XXL,White,Under Armour,Leather,61.66,16,986.56,137,10,3.3,5,4,4,4.09,6775,1225,105.02
P3071,2022-04-02,T-Shirt,L,Black,Uniqlo,Cotton,26.07,8,208.56,159,13,3.6,20,7,4,4.97,6372,1585,73.54
P3072,2022-04-02,T-Shirt,L,White,Puma,Cotton,50.49,4,201.96,314,19,3.3,30,5,3,9.88,7441,1483,109.52
P3073,2022-04-03,Dresses,L,Black,Nike,Denim,41.39,16,662.24,225,10,4.3,10,3,4,9.38,8907,732,54.86
P3074,2022-04-03,Jeans,L,Green,Louis Vuitton,Wool,64.12,7,448.84000000000003,288,14,5.0,0,9,3,4.05,5138,1451,33.12
P3075,2022-04-03,T-Shirt,L,Red,Nike,Cotton,38.45,19,730.5500000000001,433,13,4.5,5,6,5,10.58,500,618,95.08
P3076,2022-04-03,Jeans,M,Blue,H&M,Cotton,34.46,9,310.14,184,18,3.8,30,4,4,0.0,4802,887,77.64
P3077,2022-04-03,Sweater,L,White,Nike,Cotton,61.26,5,306.3,283,18,4.4,0,6,9,8.77,2845,1028,47.3
P3078,2022-04-03,Jeans,M,Red,Zara,Cotton,20.15,19,382.84999999999997,305,10,4.1,0,7,5,6.41,5239,101,52.35
P3079,2022-04-03,Jeans,XXL,Green,Nike,Polyester,56.28,14,787.9200000000001,84,19,4.2,5,4,4,4.02,7330,704,55.35
P3080,2022-04-03,T-Shirt,S,Black,Nike,Cotton,23.23,22,511.06,317,20,3.9,0,11,6,10.59,3531,1473,102.94
P3081,2022-04-03,Jeans,XL,Black,Puma,Denim,93.43,18,1681.7400000000002,154,15,3.3,30,6,7,0.0,2624,1007,82.72
P3082,2022-04-03,Jeans,L,Red,Adidas,Denim,81.62,14,1142.68,261,20,3.3,0,3,6,8.19,5017,657,94.51
P3083,2022-04-03,Dresses,L,Blue,Nike,Cotton,42.92,23,987.1600000000001,260,15,4.3,10,9,6,4.48,6386,599,64.32
P3084,2022-04-04,T-Shirt,XXL,Black,Levis,Polyester,50.89,14,712.46,193,24,3.8,10,3,5,3.58,3626,1132,89.16
P3085,2022-04-04,T-Shirt,L,Red,Adidas,Wool,40.32,14,564.48,50,11,4.2,0,4,2,7.3,6658,1005,63.85
P3086,2022-04-04,T-Shirt,XL,Black,Puma,Leather,60.85,11,669.35,259,18,3.7,5,4,3,7.32,6080,1458,91.7
P3087,2022-04-04,Jeans,XXL,Yellow,Nike,Cotton,28.52,17,484.84,289,8,4.6,0,4,3,5.52,3704,1608,85.87
P3088,2022-04-04,Jeans,S,Yellow,Nike,Cotton,38.3,12,459.59999999999997,50,15,3.3,10,9,2,8.15,5100,185,45.19
P3089,2022-04-04,Jeans,XL,Blue,Adidas,Wool,73.78,15,1106.7,209,16,4.0,0,6,3,5.96,4176,1667,81.5
P3090,2022-04-04,Jeans,L,Black,Zara,Denim,10.0,10,100.0,234,13,4.2,0,9,5,13.1,6598,1529,49.69
P3091,2022-04-04,Jeans,M,Red,Levis,Wool,30.98,10,309.8,221,13,4.8,30,12,1,6.36,3026,1353,46.76
P3092,2022-04-04,T-Shirt,S,Red,Zara,Polyester,47.34,17,804.7800000000001,448,16,3.4,0,3,5,5.97,1992,451,95.23
P3093,2022-04-04,Sweater,L,White,Adidas,Polyester,48.66,22,1070.52,306,12,3.8,30,7,4,5.3,3451,1296,116.15
P3094,2022-04-04,T-Shirt,S,Black,Puma,Polyester,13.57,11,149.27,293,18,3.5,5,14,6,4.82,5443,1365,45.49
P3095,2022-04-04,Sweater,M,Black,Nike,Cotton,36.92,21,775.32,243,6,3.8,0,5,2,4.58,5425,888,46.18
P3096,2022-04-05,T-Shirt,XL,Red,Nike,Polyester,61.12,10,611.1999999999999,234,20,3.8,0,10,5,3.73,3686,1008,132.8
P3097,2022-04-05,Jeans,S,Red,Nike,Leather,57.74,22,1270.28,133,15,4.4,5,3,3,5.35,5896,320,61.64
P3098,2022-04-05,Jeans,L,Red,Adidas,Leather,27.31,18,491.58,50,18,3.7,30,7,5,6.75,5170,1076,116.73
P3099,2022-04-05,T-Shirt,L,White,Nike,Cotton,27.06,13,351.78,183,12,3.7,0,6,4,9.82,2265,772,102.99
P3100,2022-04-05,Jeans,XL,Green,Adidas,Denim,41.87,10,418.7,225,17,4.1,10,7,4,3.54,6169,963,120.01
P3101,2022-04-05,T-Shirt,XL,Blue,Nike,Polyester,29.84,18,537.12,347,15,4.0,5,8,3,8.13,4665,1760,52.85
P3102,2022-04-05,Sweater,L,Blue,Nike,Polyester,65.65,16,1050.4,339,17,4.7,0,10,5,4.45,1734,766,132.57
P3103,2022-04-05,Jeans,XXL,Black,Puma,Denim,45.84,17,779.2800000000001,50,10,4.4,30,9,8,4.97,4646,1480,53.97
P3104,2022-04-05,T-Shirt,S,Yellow,Uniqlo,Denim,52.29,14,732.06,273,9,3.2,50,14,7,3.2,4438,352,70.42
P3105,2022-04-05,Shoes,XL,Black,Under Armour,Wool,57.73,23,1327.79,154,14,4.6,0,6,6,7.4,4741,1493,77.9
P3106,2022-04-05,Jeans,M,Black,Levis,Denim,63.32,13,823.16,263,13,3.6,20,5,6,5.43,5538,668,79.29
P3107,2022-04-06,Dresses,XL,Blue,Puma,Denim,77.47,21,1626.87,248,21,5.0,0,3,8,5.29,4268,533,98.85
P3108,2022-04-06,Shoes,XL,Green,Puma,Denim,61.99,10,619.9,218,19,4.3,5,13,4,5.27,3682,567,120.2
P3109,2022-04-06,Shoes,L,Blue,Levis,Polyester,52.4,8,419.2,286,6,4.2,50,3,5,1.74,5783,1566,79.7
P3110,2022-04-06,Jeans,S,Red,Levis,Polyester,43.23,15,648.4499999999999,50,18,4.1,50,3,5,2.16,4819,920,61.15
P3111,2022-04-06,Sweater,XL,Red,Nike,Polyester,78.86,11,867.46,258,16,3.7,30,5,5,7.84,5206,1519,101.39
P3112,2022-04-07,Jacket,XL,Red,Adidas,Denim,38.18,15,572.7,299,11,3.5,0,4,3,7.83,3034,1691,72.81
P3113,2022-04-07,T-Shirt,M,Blue,H&M,Wool,38.29,15,574.35,98,10,4.3,30,5,2,9.09,6204,946,55.05
P3114,2022-04-07,T-Shirt,M,Yellow,Adidas,Polyester,55.12,17,937.04,191,12,4.0,10,11,1,3.49,4471,442,30.68
P3115,2022-04-07,Dresses,M,Blue,Levis,Polyester,28.49,16,455.84,212,23,3.8,10,11,5,6.74,3900,1355,15.0
P3116,2022-04-07,T-Shirt,M,Red,Nike,Denim,67.62,17,1149.54,215,12,3.7,0,13,7,6.1,1248,50,54.61
P3117,2022-04-07,T-Shirt,XL,Red,Levis,Cotton,87.9,20,1758.0,182,20,4.8,5,6,7,11.64,5798,757,65.51
P3118,2022-04-07,Jeans,XL,Red,Nike,Denim,56.57,26,1470.82,327,13,4.8,0,10,3,0.77,7214,877,89.1
P3119,2022-04-08,T-Shirt,M,Yellow,Adidas,Polyester,10.0,12,120.0,257,16,5.0,0,5,6,4.23,5612,50,117.88
P3120,2022-04-08,Jeans,L,Black,Nike,Polyester,10.72,11,117.92,253,13,3.3,20,4,4,7.04,2128,1351,112.03
P3121,2022-04-08,Shoes,L,White,Puma,Denim,55.58,14,778.12,263,9,3.7,5,5,4,10.3,5880,1446,90.12
P3122,2022-04-08,Jeans,XL,Black,Adidas,Polyester,62.47,11,687.17,148,22,3.7,0,7,4,2.68,4714,878,96.62
P3123,2022-04-08,T-Shirt,L,Red,Nike,Polyester,62.93,15,943.95,260,22,3.2,10,8,3,7.56,5324,1147,76.23
P3124,2022-04-09,T-Shirt,L,Blue,Zara,Denim,44.27,6,265.62,218,11,3.8,0,5,7,2.09,5924,723,34.73
P3125,2022-04-09,Dresses,M,Green,Uniqlo,Wool,60.03,19,1140.57,269,21,4.3,5,8,4,2.38,4463,666,117.08
P3126,2022-04-09,Jacket,M,Blue,Under Armour,Polyester,62.26,12,747.12,202,10,4.6,5,9,5,4.69,8209,1576,71.61
P3127,2022-04-09,Jeans,XXL,Green,Nike,Wool,29.66,19,563.54,69,15,4.1,0,8,6,5.83,6182,1153,38.5
P3128,2022-04-09,Jacket,XL,Yellow,H&M,Wool,64.92,18,1168.56,175,18,3.8,10,6,4,6.47,2231,470,34.37
P3129,2022-04-09,Shoes,M,Black,Levis,Cotton,36.18,24,868.3199999999999,50,18,4.2,30,10,3,7.93,3679,968,83.86
P3130,2022-04-10,Jacket,L,Blue,Uniqlo,Polyester,38.56,21,809.76,154,12,4.1,0,8,5,8.7,5722,1326,59.78
P3131,2022-04-10,T-Shirt,L,White,Nike,Cotton,35.16,14,492.23999999999995,152,15,3.7,10,10,4,5.31,1540,982,96.72
P3132,2022-04-10,T-Shirt,XXL,White,Puma,Polyester,50.18,21,1053.78,219,15,3.5,0,3,9,5.23,4612,530,81.29
P3133,2022-04-10,Jeans,M,Green,Gucci,Wool,25.05,14,350.7,448,13,3.8,10,9,1,4.82,6227,1666,64.86
P3134,2022-04-11,T-Shirt,XXL,Blue,Louis Vuitton,Polyester,58.36,12,700.3199999999999,96,16,3.5,0,4,7,1.28,4905,910,121.02
P3135,2022-04-11,Jeans,XXL,White,Zara,Denim,68.26,17,1160.42,314,20,4.7,5,8,3,2.35,8526,530,81.84
P3136,2022-04-11,Shoes,XL,White,Puma,Leather,23.8,18,428.40000000000003,202,7,4.1,20,4,6,3.81,7039,715,66.2
P3137,2022-04-11,Dresses,XL,Black,Levis,Leather,48.33,12,579.96,241,16,3.9,0,10,6,9.01,6126,1032,65.63
P3138,2022-04-11,Jeans,L,Red,Under Armour,Denim,63.96,22,1407.1200000000001,465,17,4.0,0,7,1,2.59,3216,1449,109.89
P3139,2022-04-11,Jeans,XXL,Red,Levis,Cotton,76.62,1,76.62,246,15,4.7,50,9,6,3.09,1726,1139,31.83
P3140,2022-04-12,Shoes,L,White,Gucci,Cotton,46.77,10,467.70000000000005,120,20,4.1,10,9,4,3.36,5847,1259,38.23
P3141,2022-04-12,T-Shirt,XXL,Red,Zara,Cotton,46.05,16,736.8,165,8,3.7,0,10,4,7.21,3494,1585,108.42
P3142,2022-04-12,Jacket,M,Black,Levis,Cotton,70.83,17,1204.11,310,14,4.1,10,5,2,6.72,4606,892,131.71
P3143,2022-04-12,Jeans,XL,Yellow,Puma,Wool,62.63,13,814.19,224,9,4.2,0,6,4,0.0,5520,798,41.6
P3144,2022-04-12,T-Shirt,XL,Red,Uniqlo,Wool,10.0,21,210.0,259,13,2.8,30,8,7,3.75,5167,629,106.5
P3145,2022-04-12,Jeans,S,White,Louis Vuitton,Polyester,33.94,8,271.52,387,17,4.6,0,12,3,8.37,6860,844,92.77
P3146,2022-04-13,Jeans,L,White,Puma,Polyester,26.01,14,364.14000000000004,462,14,3.9,10,4,3,10.44,6618,257,36.99
P3147,2022-04-13,Dresses,S,Green,Gucci,Leather,65.04,17,1105.68,189,15,4.7,5,6,6,5.57,3942,1165,27.01
P3148,2022-04-13,Jeans,XL,Black,Levis,Leather,42.85,11,471.35,267,16,4.0,20,10,5,4.67,7027,2175,48.93
P3149,2022-04-13,Jacket,XXL,Black,Nike,Denim,56.33,10,563.3,284,21,4.4,0,3,6,7.44,4543,973,83.1
P3150,2022-04-13,Sweater,XL,Yellow,Adidas,Leather,38.06,8,304.48,432,15,3.5,10,9,8,5.69,9030,731,64.63
P3151,2022-04-13,T-Shirt,L,Green,Uniqlo,Wool,56.81,18,1022.58,268,7,3.3,0,7,5,4.99,3547,819,114.44
P3152,2022-04-13,T-Shirt,M,White,Levis,Leather,66.21,7,463.46999999999997,85,16,3.9,30,8,3,4.09,4780,1521,98.36
P3153,2022-04-13,Jeans,L,White,Puma,Leather,43.08,13,560.04,215,18,3.8,0,15,1,8.92,5510,556,102.46
P3154,2022-04-14,Jacket,L,Green,Adidas,Leather,76.57,24,1837.6799999999998,201,12,4.4,5,3,8,7.87,4369,50,23.67
P3155,2022-04-14,T-Shirt,XL,Blue,Puma,Polyester,48.54,15,728.1,206,18,3.6,20,8,6,6.97,3980,781,59.13
P3156,2022-04-14,T-Shirt,S,Yellow,Levis,Leather,77.72,5,388.6,325,20,4.4,0,8,7,2.85,5439,1101,118.74
P3157,2022-04-14,Sweater,L,Black,Puma,Wool,20.07,19,381.33,369,7,4.5,5,11,2,5.36,10000,929,18.08
P3158,2022-04-14,Shoes,L,White,Nike,Cotton,97.6,12,1171.1999999999998,355,9,4.4,20,3,1,6.04,3916,1604,90.95
P3159,2022-04-14,T-Shirt,L,Blue,Nike,Denim,46.48,15,697.1999999999999,151,16,3.6,5,7,6,4.85,7429,230,45.23
P3160,2022-04-14,Sweater,L,Red,Uniqlo,Cotton,32.29,20,645.8,245,5,3.6,10,9,5,3.06,3542,1010,110.24
P3161,2022-04-14,Jeans,M,White,Puma,Denim,55.83,22,1228.26,268,10,3.3,0,12,4,7.02,5762,456,66.26
P3162,2022-04-15,Jeans,XL,Yellow,H&M,Cotton,54.82,15,822.3,182,10,4.6,20,10,3,10.03,2722,50,46.66
P3163,2022-04-15,Jeans,M,Black,H&M,Polyester,12.93,10,129.3,132,23,3.9,10,3,5,0.0,6054,812,83.7
P3164,2022-04-15,T-Shirt,XXL,Blue,Puma,Cotton,75.82,9,682.3799999999999,180,16,4.0,0,5,3,6.6,4797,121,88.48
P3165,2022-04-15,Jeans,L,Red,Adidas,Leather,78.31,13,1018.03,136,14,5.0,10,5,5,9.1,5664,1149,83.51
P3166,2022-04-15,Shoes,M,Black,Zara,Polyester,69.7,17,1184.9,303,14,3.8,20,10,7,5.45,4010,605,70.14
P3167,2022-04-15,Jeans,XXL,Blue,H&M,Cotton,22.57,19,428.83,169,14,3.4,5,3,4,4.04,2042,856,94.64
P3168,2022-04-16,Jeans,L,Blue,Under Armour,Polyester,63.32,16,1013.12,153,20,3.8,0,9,2,6.86,5262,216,47.14
P3169,2022-04-16,Jeans,XL,Green,Adidas,Cotton,40.12,9,361.08,213,19,3.4,0,7,5,3.14,7272,1264,87.2
P3170,2022-04-16,T-Shirt,L,Blue,H&M,Polyester,60.94,23,1401.62,447,19,4.3,0,12,4,3.9,1411,1824,63.85
P3171,2022-04-16,Jeans,L,Black,Adidas,Polyester,33.75,10,337.5,305,5,4.4,30,4,6,4.96,3610,506,61.12
P3172,2022-04-16,Shoes,M,Yellow,Puma,Leather,42.89,22,943.58,73,10,3.7,0,6,3,3.9,6752,293,71.61
P3173,2022-04-16,T-Shirt,L,Red,Puma,Polyester,54.24,16,867.84,256,8,4.8,0,7,5,1.46,3545,860,53.05
P3174,2022-04-16,Sweater,L,Black,Puma,Cotton,54.12,22,1190.6399999999999,275,14,4.0,0,8,6,0.1,5793,1539,51.55
P3175,2022-04-16,T-Shirt,XL,Red,Gucci,Cotton,10.0,15,150.0,171,12,4.3,5,3,3,3.16,6942,900,81.69
P3176,2022-04-17,Jeans,M,Green,Adidas,Cotton,20.72,11,227.92,385,13,3.5,0,4,6,8.67,2952,596,73.59
P3177,2022-04-17,Jacket,M,White,Nike,Polyester,82.45,17,1401.65,481,15,5.0,0,4,3,7.92,7102,1363,15.0
P3178,2022-04-17,Sweater,M,Red,Levis,Wool,54.07,20,1081.4,129,21,3.7,5,4,7,8.2,6253,2038,76.15
P3179,2022-04-17,T-Shirt,XL,Black,Adidas,Cotton,22.18,19,421.42,293,16,3.5,10,8,3,0.96,3788,1027,52.39
P3180,2022-04-17,T-Shirt,M,Blue,Zara,Wool,62.16,12,745.92,217,14,3.7,10,11,5,3.5,5136,797,77.63
P3181,2022-04-18,Jeans,M,Blue,Louis Vuitton,Polyester,67.03,14,938.4200000000001,143,8,3.5,5,3,6,3.78,5795,863,49.18
P3182,2022-04-18,Jeans,XL,Black,Adidas,Leather,32.9,7,230.29999999999998,115,8,4.2,0,11,7,4.84,2251,1527,68.13
P3183,2022-04-18,Jeans,XL,Black,Under Armour,Polyester,27.64,14,386.96000000000004,177,13,3.8,0,10,4,7.6,5124,1116,105.63
P3184,2022-04-18,Jacket,S,Red,Puma,Cotton,31.02,18,558.36,211,6,3.7,0,4,6,5.95,2712,1878,70.77
P3185,2022-04-18,Sweater,XL,White,H&M,Polyester,53.41,16,854.56,300,19,4.0,20,5,4,7.01,2952,74,53.7
P3186,2022-04-18,T-Shirt,L,Blue,Adidas,Wool,40.37,10,403.7,494,19,3.5,0,9,3,3.15,1592,898,75.98
P3187,2022-04-18,T-Shirt,S,White,Zara,Cotton,24.34,9,219.06,382,15,4.4,30,5,2,2.56,5075,641,120.17
P3188,2022-04-19,Jeans,XL,Yellow,Louis Vuitton,Polyester,73.61,17,1251.37,255,10,4.4,20,8,1,3.3,4268,1809,100.79
P3189,2022-04-19,Sweater,L,Green,Adidas,Polyester,18.97,16,303.52,279,17,3.8,0,3,5,12.99,5987,1173,28.82
P3190,2022-04-19,Shoes,S,Black,Levis,Polyester,36.74,15,551.1,191,13,4.0,0,9,3,10.42,1678,1981,98.49
P3191,2022-04-19,Jeans,M,Blue,Puma,Cotton,10.0,16,160.0,224,13,3.9,0,4,7,1.9,6267,1137,72.77
P3192,2022-04-19,Shoes,M,Red,Puma,Cotton,50.17,3,150.51,148,23,4.7,50,7,5,2.81,4481,1769,15.0
P3193,2022-04-19,Jeans,XL,Blue,Puma,Denim,10.0,11,110.0,245,12,4.2,0,7,2,6.71,4352,1007,131.41
P3194,2022-04-19,Sweater,L,Black,Adidas,Cotton,49.64,21,1042.44,268,15,3.5,20,7,3,4.59,3418,1454,67.89
P3195,2022-04-20,T-Shirt,L,Black,H&M,Cotton,72.6,17,1234.1999999999998,148,12,4.1,0,9,6,8.92,4948,222,117.74
P3196,2022-04-20,Jeans,L,White,Puma,Cotton,25.52,16,408.32,413,13,4.5,30,3,6,3.48,3817,1596,48.11
P3197,2022-04-20,Dresses,M,Green,Puma,Denim,33.39,7,233.73000000000002,270,9,4.6,20,3,3,5.48,6657,715,57.07
P3198,2022-04-20,T-Shirt,XL,Blue,Nike,Leather,99.17,7,694.19,88,18,4.6,5,8,1,3.36,4936,1094,78.02
P3199,2022-04-20,Jacket,XL,Red,Nike,Cotton,42.0,26,1092.0,168,12,3.5,0,5,2,6.59,4118,963,98.2
P3200,2022-04-20,Dresses,M,Black,Adidas,Wool,38.73,13,503.48999999999995,339,11,3.3,10,8,1,3.51,10000,912,71.07
P3201,2022-04-21,Jacket,M,Red,Under Armour,Polyester,60.39,12,724.6800000000001,184,12,4.0,50,3,3,1.53,8725,780,45.84
P3202,2022-04-21,T-Shirt,XXL,Black,Gucci,Cotton,73.85,13,960.05,330,13,3.5,0,3,8,4.68,6359,1725,70.32
P3203,2022-04-21,Dresses,XXL,White,H&M,Leather,76.8,16,1228.8,240,19,4.3,5,5,4,8.94,6965,313,96.53
P3204,2022-04-21,Jacket,M,White,Nike,Denim,61.37,18,1104.6599999999999,345,9,3.9,50,4,6,9.71,4484,1560,74.43
P3205,2022-04-21,Shoes,L,Red,Uniqlo,Polyester,41.58,18,748.4399999999999,209,7,4.1,50,3,4,2.14,3908,1534,99.39
P3206,2022-04-21,Sweater,S,Green,Uniqlo,Wool,19.41,2,38.82,246,10,2.8,0,7,3,6.55,1451,1053,25.93
P3207,2022-04-21,Jeans,XL,Red,Levis,Leather,44.93,13,584.09,177,6,3.6,20,5,7,2.34,7474,954,23.44
P3208,2022-04-22,Jeans,XXL,Red,Nike,Wool,86.65,19,1646.3500000000001,366,13,3.5,5,8,7,2.7,8246,1067,61.81
P3209,2022-04-22,Sweater,XL,Yellow,Levis,Polyester,18.4,20,368.0,337,16,4.3,5,6,7,9.48,10000,1461,41.85
P3210,2022-04-22,Shoes,M,Green,Zara,Polyester,12.3,17,209.10000000000002,209,16,3.6,30,8,2,8.98,500,1186,126.12
P3211,2022-04-22,Jeans,M,Black,Adidas,Leather,44.83,17,762.11,152,11,4.5,0,6,8,5.76,5510,1065,40.34
P3212,2022-04-22,Dresses,S,Blue,Nike,Wool,69.04,28,1933.1200000000001,219,16,4.1,20,11,7,2.72,5374,424,67.29
P3213,2022-04-22,Jacket,L,White,Zara,Wool,23.44,13,304.72,309,25,4.5,30,8,4,4.91,5282,1685,71.34
P3214,2022-04-22,T-Shirt,L,Green,Nike,Wool,24.81,12,297.71999999999997,162,9,4.2,20,8,5,6.82,7203,1739,58.9
P3215,2022-04-22,T-Shirt,S,White,Adidas,Polyester,39.14,8,313.12,241,21,4.2,20,5,4,11.88,5753,615,67.6
P3216,2022-04-22,Dresses,S,Yellow,Puma,Polyester,23.2,13,301.59999999999997,182,7,4.4,0,3,4,4.01,1269,50,49.38
P3217,2022-04-22,Dresses,XXL,Black,Louis Vuitton,Cotton,99.58,20,1991.6,241,25,3.2,20,3,1,5.29,5814,1220,131.55
P3218,2022-04-22,T-Shirt,L,Blue,Nike,Cotton,45.73,12,548.76,171,18,4.3,20,3,1,1.31,5244,147,56.15
P3219,2022-04-23,Jacket,L,Green,Puma,Leather,79.72,10,797.2,272,20,4.2,10,3,6,6.18,1697,682,41.98
P3220,2022-04-23,Jacket,M,White,Nike,Cotton,58.4,12,700.8,219,9,4.4,0,6,7,4.71,4048,428,119.95
P3221,2022-04-23,Dresses,L,Green,Nike,Denim,38.83,14,543.62,251,15,3.8,0,9,2,8.79,3871,824,101.4
P3222,2022-04-23,Jeans,XL,Red,Adidas,Polyester,25.68,17,436.56,298,16,4.9,0,11,6,2.21,7081,634,97.36
P3223,2022-04-23,T-Shirt,L,Black,Nike,Wool,35.28,15,529.2,226,13,4.1,20,5,4,3.63,6933,50,76.68
